acct_num,status,gender,last_name,first_name,salary,city,state,
CU-81405932,RMS,M,WILLIAMS, james,$195110,cohoes,NY,
CU-50788590,RMS,M,WILLIAMS, john,$208878,middletown,NY,
CU-61498460,RMS,M,WILLIAMS, robert,$112127,new%york,NY,
CU-33641619,RR,M,WILLIAMS, michael,$96386,glen%cove,NY,
CU-44904439,RMS,M,WILLIAMS, william,$303643,watervliet,NY,
CU-73140326,RM,M,WILLIAMS, david,$194434,beacon,NY,
CU-41753319,RR,M,WILLIAMS, richard,$322415,oswego,NY,
CU-62240777,RR,M,WILLIAMS, joseph,$214299,batavia,NY,
CU-37660668@,RM,M,WILLIAMS, thomas,$243870,fulton,NY,
CU-08808928,RM,M,WILLIAMS, charles,$115741,oneida,NY,
CU-04308870,RR,M,WILLIAMS, christopher,$326608,glen%cove,NY,
CU-24563986,RMS,M,WILLIAMS, daniel,$289090,glen%cove,NY,
CU-76957415@,RM,M,WILLIAMS, matthew,$115721,newburgh,NY,
CU-33460398,RM,M,WILLIAMS, anthony,$343805,troy,NY,
CU-41242816,RMS,M,WILLIAMS, donald,$118361,canandaigua,NY,
CU-39408929,RR,M,WILLIAMS, mark,$321804,watervliet,NY,
CU-96986599@,RM,M,WILLIAMS, paul,$265958,norwich,NY,
CU-82866900,RM,M,WILLIAMS, steven,$320927,white%plains,NY,
CU-13251486,RR,M,WILLIAMS, andrew,$248022,batavia,NY,
CU-07181581,RMS,M,WILLIAMS, kenneth,$101163,norwich,NY,
CU-27532619,RMS,M,WILLIAMS, joshua,$258089,sherrill,NY,
CU-67974453,RM,M,WILLIAMS, kevin,$155202,elmira,NY,
CU-51887650@,RMS,M,WILLIAMS, brian,$322225,elmira,NY,
CU-08288296^,RMS,M,WILLIAMS, george,$312219,hornell,NY,
CU-25633650,RM,M,WILLIAMS, edward,$167749,yonkers,NY,
CU-03162805,RMS,M,WILLIAMS, ronald,$115164,auburn,NY,
CU-71186883,RM,M,WILLIAMS, timothy,$163882,oneida,NY,
CU-64366692,RR,M,WILLIAMS, jason,$263016,hornell,NY,
CU-06436159,RMS,M,WILLIAMS, jeffrey,$104281,glen%cove,NY,
CU-60518558^,RM,M,WILLIAMS, ryan,$336690,oswego,NY,
CU-76884885,RR,M,WILLIAMS, jacob,$70498,rye,NY,
CU-84093214,RMS,M,WILLIAMS, gary,$183953,binghamton,NY,
CU-17237071,RMS,M,WILLIAMS, nicholas,$232622,watervliet,NY,
CU-29784034,RM,M,WILLIAMS, eric,$236292,rye,NY,
CU-81968279^,RM,M,WILLIAMS, jonathan,$257285,hudson,NY,
CU-66737137^,RR,M,WILLIAMS, stephen,$346208,white%plains,NY,
CU-87489313,RMS,M,WILLIAMS, larry,$77722,beacon,NY,
CU-67040710^,RR,M,WILLIAMS, justin,$80303,batavia,NY,
CU-74401224@,RM,M,WILLIAMS, scott,$214089,mechanicville,NY,
CU-28621652@,RR,M,WILLIAMS, brandon,$181183,canandaigua,NY,
CU-99571861,RMS,M,WILLIAMS, benjamin,$261669,amsterdam,NY,
CU-31318690,RMS,M,WILLIAMS, samuel,$335156,hornell,NY,
CU-70230443@,RM,M,WILLIAMS, frank,$205138,rensselaer,NY,
CU-08363478,RMS,M,WILLIAMS, gregory,$288474,lackawanna,NY,
CU-00866942,RMS,M,WILLIAMS, raymond,$344302,albany,NY,
CU-69140616,RMS,M,WILLIAMS, alexander,$231801,watervliet,NY,
CU-49692905,RMS,M,WILLIAMS, patrick,$129693,glens%falls,NY,
CU-17269448,RMS,M,WILLIAMS, jack,$144174,rye,NY,
CU-20689029,RMS,M,WILLIAMS, dennis,$51274,norwich,NY,
CU-95943052,RM,M,WILLIAMS, jerry,$308096,elmira,NY,
CU-73338781,RM,M,WILLIAMS, tyler,$94611,newburgh,NY,
CU-56415704,RR,M,WILLIAMS, aaron,$122198,oneonta,NY,
CU-87585554,RMS,M,WILLIAMS, jose,$130143,hornell,NY,
CU-57351820,RM,M,WILLIAMS, henry,$264509,albany,NY,
CU-13166755,RMS,M,WILLIAMS, adam,$178830,jamestown,NY,
CU-87198021^,RM,M,WILLIAMS, douglas,$86771,albany,NY,
CU-20712266^,RM,M,WILLIAMS, nathan,$145108,plattsburgh,NY,
CU-63732210,RM,M,WILLIAMS, peter,$327191,buffalo,NY,
CU-76393744,RM,M,WILLIAMS, zachary,$69245,dunkirk,NY,
CU-66349214,RMS,M,WILLIAMS, kyle,$119905,salamanca,NY,
CU-03965910@,RMS,M,WILLIAMS, walter,$86626,amsterdam,NY,
CU-08413461,RR,M,WILLIAMS, harold,$207558,mount%vernon,NY,
CU-24116492^,RM,M,WILLIAMS, jeremy,$172542,buffalo,NY,
CU-75440599,RM,M,WILLIAMS, ethan,$224747,rome,NY,
CU-14392588,RMS,M,WILLIAMS, carl,$284756,rye,NY,
CU-75346466,RMS,M,WILLIAMS, keith,$119868,peekskill,NY,
CU-53377689,RR,M,WILLIAMS, roger,$119352,oswego,NY,
CU-04639284^,RM,M,WILLIAMS, gerald,$321443,canandaigua,NY,
CU-29355663,RMS,M,WILLIAMS, christian,$282310,,NY,
CU-81670889,RM,M,WILLIAMS, terry,$261512,ogdensburg,NY,
CU-59150123@,RR,M,WILLIAMS, sean,$145939,lockport,NY,
CU-93841675,RR,M,WILLIAMS, arthur,$340796,syracuse,NY,
CU-86292499,RM,M,WILLIAMS, austin,$127584,jamestown,NY,
CU-64746554,RM,M,WILLIAMS, noah,$67574,buffalo,NY,
CU-23340458,RMS,M,WILLIAMS, lawrence,$166538,rome,NY,
CU-99085724,RMS,M,WILLIAMS, jesse,$94101,middletown,NY,
CU-57688742,RM,M,WILLIAMS, joe,$173162,geneva,NY,
CU-83492024,RM,M,WILLIAMS, bryan,$302733,oswego,NY,
CU-74473824@,RM,M,WILLIAMS, billy,$338007,watervliet,NY,
CU-86286434,RMS,M,WILLIAMS, jordan,$256766,cohoes,NY,
CU-66394339,RM,M,WILLIAMS, albert,$191668,cohoes,NY,
CU-65250871@,RM,M,WILLIAMS, dylan,$314049,dunkirk,NY,
CU-05873608,RR,M,WILLIAMS, bruce,$284664,rye,NY,
CU-33050909,RM,M,WILLIAMS, willie,$115067,rye,NY,
CU-69790833,RR,M,WILLIAMS, gabriel,$136836,rochester,NY,
CU-11230372,RM,M,WILLIAMS, alan,$268748,corning,NY,
CU-97778476,RMS,M,WILLIAMS, juan,$136532,new%york,NY,
CU-63512106^,RMS,M,WILLIAMS, logan,$157336,schenectady,NY,
CU-83339347,RM,M,WILLIAMS, wayne,$226852,olean,NY,
CU-08668782,RM,M,WILLIAMS, ralph,$204427,rome,NY,
CU-33015451,RMS,M,WILLIAMS, roy,$348400,watervliet,NY,
CU-18503356@,RM,M,WILLIAMS, eugene,$183676,,NY,
CU-91409335@,RMS,M,WILLIAMS, randy,$261768,little%falls,NY,
CU-65711352,RMS,M,WILLIAMS, vincent,$221037,oneonta,NY,
CU-38994442@,RM,M,WILLIAMS, russell,$255411,hudson,NY,
CU-20468673,RR,M,WILLIAMS, louis,$118345,newburgh,NY,
CU-39761944,RR,M,WILLIAMS, philip,$155795,schenectady,NY,
CU-95897020,RR,M,WILLIAMS, bobby,$163541,cohoes,NY,
CU-42974413@,RM,M,WILLIAMS, johnny,$336867,geneva,NY,
CU-27038770,RM,M,WILLIAMS, bradley,$206495,rye,NY,
CU-46300261,RMS,F,WILLIAMS, mary,$67070,rye,NY,
CU-41518140,RR,F,WILLIAMS, patricia,$228162,rye,NY,
CU-13135093,RR,F,WILLIAMS, jennifer,$32741,rye,NY,
CU-35184830,RR,F,WILLIAMS, linda,$47771,rye,NY,
CU-30507877,RR,F,WILLIAMS, elizabeth,$104213,rye,NY,
CU-05152749,RR,F,WILLIAMS, barbara,$79896,rye,NY,
CU-01638351,RR,F,WILLIAMS, susan,$172819,rye,NY,
CU-77691783,RMS,F,WILLIAMS, jessica,$91801,rye,NY,
CU-15157646,RR,F,WILLIAMS, sarah,$293274,rye,NY,
CU-97775058,RR,F,WILLIAMS, karen,$264093,rye,NY,
CU-91565874,RM,F,WILLIAMS, nancy,$85993,rye,NY,
CU-11218256,RM,F,WILLIAMS, lisa,$86629,rye,NY,
CU-79021377,RR,F,WILLIAMS, margaret,$176773,rye,NY,
CU-19308849,RR,F,WILLIAMS, betty,$69347,rye,NY,
CU-61451258,RR,F,WILLIAMS, sandra,$112318,rye,NY,
CU-54915796,RR,F,WILLIAMS, ashley,$176662,rye,NY,
CU-65057490,RR,F,WILLIAMS, dorothy,$269346,rye,NY,
CU-74260707,RM,F,WILLIAMS, kimberly,$249931,rye,NY,
CU-12112622,RR,F,WILLIAMS, emily,$237063,rye,NY,
CU-70842303,RR,F,WILLIAMS, donna,$69000,rye,NY,
CU-80275890,RR,F,WILLIAMS, michelle,$141998,rye,NY,
CU-39143522,RR,F,WILLIAMS, carol,$178383,rye,NY,
CU-65024165,RMS,F,WILLIAMS, amanda,$81433,rye,NY,
CU-17864220,RR,F,WILLIAMS, melissa,$163990,rye,NY,
CU-43841440,RM,F,WILLIAMS, deborah,$213611,rye,NY,
CU-13321500,RM,F,WILLIAMS, stephanie,$140792,rye,NY,
CU-91633219,RR,F,WILLIAMS, rebecca,$101849,rye,NY,
CU-46295106,RR,F,WILLIAMS, laura,$266559,rye,NY,
CU-65753309,RR,F,WILLIAMS, sharon,$185826,rye,NY,
CU-64125981,RR,F,WILLIAMS, cynthia,$178206,rye,NY,
CU-99728401,RMS,F,WILLIAMS, kathleen,$206676,rye,NY,
CU-22325329,RR,F,WILLIAMS, amy,$138016,rye,NY,
CU-02612804,RR,F,WILLIAMS, shirley,$135918,rye,NY,
CU-62031122,RR,F,WILLIAMS, angela,$62627,rye,NY,
CU-94019909,RR,F,WILLIAMS, helen,$242406,rye,NY,
CU-22359004,RMS,F,WILLIAMS, anna,$270441,rye,NY,
CU-01405085,RMS,F,WILLIAMS, brenda,$169683,rye,NY,
CU-22668188,RMS,F,WILLIAMS, pamela,$55126,rye,NY,
CU-37436256,RR,F,WILLIAMS, nicole,$225577,rye,NY,
CU-02563690,RM,F,WILLIAMS, samantha,$268104,rye,NY,
CU-10770709,RMS,F,WILLIAMS, katherine,$186716,rye,NY,
CU-96336978,RR,F,WILLIAMS, emma,$151164,rye,NY,
CU-93341935,RMS,F,WILLIAMS, ruth,$254296,rye,NY,
CU-81240897,RM,F,WILLIAMS, christine,$176008,rye,NY,
CU-48718731,RMS,F,WILLIAMS, catherine,$242443,rye,NY,
CU-81666125,RMS,F,WILLIAMS, debra,$93642,rye,NY,
CU-88838878,RMS,F,WILLIAMS, rachel,$261766,rye,NY,
CU-53087961,RR,F,WILLIAMS, carolyn,$209108,rye,NY,
CU-75043576,RMS,F,WILLIAMS, janet,$246754,rye,NY,
CU-67315199,RMS,F,WILLIAMS, virginia,$129135,rye,NY,
CU-61793245,RM,F,WILLIAMS, maria,$170239,rye,NY,
CU-86174701,RR,F,WILLIAMS, heather,$238419,rye,NY,
CU-31340404,RR,F,WILLIAMS, diane,$290809,rye,NY,
CU-41267734,RR,F,WILLIAMS, julie,$57768,rye,NY,
CU-58978079,RM,F,WILLIAMS, joyce,$201048,rye,NY,
CU-30511492,RR,F,WILLIAMS, victoria,$66322,rye,NY,
CU-33282795,RR,F,WILLIAMS, kelly,$177625,rye,NY,
CU-04337673,RR,F,WILLIAMS, christina,$152621,rye,NY,
CU-91848980,RR,F,WILLIAMS, lauren,$123407,rye,NY,
CU-18930074,RMS,F,WILLIAMS, joan,$192744,rye,NY,
CU-64886615,RM,F,WILLIAMS, evelyn,$261443,rye,NY,
CU-84667182,RR,F,WILLIAMS, olivia,$177392,rye,NY,
CU-43424052,RR,F,WILLIAMS, judith,$120687,rye,NY,
CU-13535309,RR,F,WILLIAMS, megan,$43898,rye,NY,
CU-75531212,RM,F,WILLIAMS, cheryl,$45091,rye,NY,
CU-74705100,RMS,F,WILLIAMS, martha,$156837,rye,NY,
CU-42072201,RR,F,WILLIAMS, andrea,$208582,rye,NY,
CU-49739306,RR,F,WILLIAMS, frances,$84773,rye,NY,
CU-46868086,RMS,F,WILLIAMS, hannah,$38353,rye,NY,
CU-98544497,RR,F,WILLIAMS, jacqueline,$32944,rye,NY,
CU-63860758,RR,F,WILLIAMS, ann,$88725,rye,NY,
CU-69014494,RR,F,WILLIAMS, gloria,$171030,rye,NY,
CU-00634118,RR,F,WILLIAMS, jean,$223229,rye,NY,
CU-04573974,RMS,F,WILLIAMS, kathryn,$149399,rye,NY,
CU-92605991,RM,F,WILLIAMS, alice,$274285,rye,NY,
CU-69463975,RM,F,WILLIAMS, teresa,$78373,rye,NY,
CU-29953016,RR,F,WILLIAMS, sara,$158993,rye,NY,
CU-60962138,RM,F,WILLIAMS, janice,$263916,rye,NY,
CU-01210139,RR,F,WILLIAMS, doris,$96510,rye,NY,
CU-36521349,RR,F,WILLIAMS, madison,$69828,rye,NY,
CU-63504376,RM,F,WILLIAMS, julia,$252679,rye,NY,
CU-21486836,RR,F,WILLIAMS, grace,$164335,rye,NY,
CU-63374936,RR,F,WILLIAMS, judy,$48984,rye,NY,
CU-22467022,RMS,F,WILLIAMS, abigail,$173007,rye,NY,
CU-03061497,RM,F,WILLIAMS, marie,$192987,rye,NY,
CU-09153553,RR,F,WILLIAMS, denise,$141019,rye,NY,
CU-42346220,RM,F,WILLIAMS, beverly,$256901,rye,NY,
CU-13398135,RR,F,WILLIAMS, amber,$75051,rye,NY,
CU-78703943,RR,F,WILLIAMS, theresa,$114732,rye,NY,
CU-89243634,RMS,F,WILLIAMS, marilyn,$59222,rye,NY,
CU-77930250,RR,F,WILLIAMS, danielle,$36393,rye,NY,
CU-62772529,RMS,F,WILLIAMS, diana,$200464,rye,NY,
CU-42001218,RR,F,WILLIAMS, brittany,$115664,rye,NY,
CU-69258918,RM,F,WILLIAMS, natalie,$175536,rye,NY,
CU-85263083,RM,F,WILLIAMS, sophia,$48639,rye,NY,
CU-01708832,RR,F,WILLIAMS, rose,$154978,rye,NY,
CU-09165699,RMS,F,WILLIAMS, isabella,$182803,rye,NY,
CU-02174489,RM,F,WILLIAMS, alexis,$126131,rye,NY,
CU-89173518,RR,F,WILLIAMS, kayla,$176532,rye,NY,
CU-18241455,RMS,F,WILLIAMS, charlotte,$186897,rye,NY,
CU-81076970,RM,M,BROWN, james,$159893,mechanicville,NY,
CU-14021324,RM,M,BROWN, john,$156601,,NY,
CU-86393521,RMS,M,BROWN, robert,$253118,little%falls,NY,
CU-46818104,RM,M,BROWN, michael,$93865,rensselaer,NY,
CU-92504135@,RM,M,BROWN, william,$71009,gloversville,NY,
CU-47104888,RM,M,BROWN, david,$340132,watervliet,NY,
CU-98770173,RMS,M,BROWN, richard,$262837,rome,NY,
CU-55834719,RM,M,BROWN, joseph,$78771,middletown,NY,
CU-47968182,RR,M,BROWN, thomas,$101036,albany,NY,
CU-19051748,RR,M,BROWN, charles,$151350,schenectady,NY,
CU-84367087,RM,M,BROWN, christopher,$139563,oneonta,NY,
CU-02527144^,RMS,M,BROWN, daniel,$85508,salamanca,NY,
CU-56996720,RMS,M,BROWN, matthew,$295213,lockport,NY,
CU-02285349,RMS,M,BROWN, anthony,$139419,syracuse,NY,
CU-75444060,RM,M,BROWN, donald,$270220,yonkers,NY,
CU-96175526@,RM,M,BROWN, mark,$138309,syracuse,NY,
CU-90025038,RM,M,BROWN, paul,$181355,geneva,NY,
CU-79082418^,RM,M,BROWN, steven,$169173,olean,NY,
CU-18327935,RMS,M,BROWN, andrew,$308575,mechanicville,NY,
CU-33940849,RMS,M,BROWN, kenneth,$295674,new%york,NY,
CU-49512136,RMS,M,BROWN, joshua,$154676,utica,NY,
CU-39687310,RMS,M,BROWN, kevin,$202457,auburn,NY,
CU-64530212,RMS,M,BROWN, brian,$140082,troy,NY,
CU-37964922,RMS,M,BROWN, george,$122960,salamanca,NY,
CU-27991524,RMS,M,BROWN, edward,$289236,port%jervis,NY,
CU-65563544,RR,M,BROWN, ronald,$111578,norwich,NY,
CU-09813693,RMS,M,BROWN, timothy,$183456,rye,NY,
CU-04284684,RR,M,BROWN, jason,$289912,johnstown,NY,
CU-18184396,RM,M,BROWN, jeffrey,$326464,niagara%falls,NY,
CU-81675368,RMS,M,BROWN, ryan,$55416,troy,NY,
CU-91659055,RMS,M,BROWN, jacob,$128801,peekskill,NY,
CU-07239755,RMS,M,BROWN, gary,$187152,elmira,NY,
CU-82277779,RMS,M,BROWN, nicholas,$50071,amsterdam,NY,
CU-66585239,RMS,M,BROWN, eric,$99952,gloversville,NY,
CU-30435507^,RM,M,BROWN, jonathan,$263075,johnstown,NY,
CU-01022645^,RR,M,BROWN, stephen,$88829,glen%cove,NY,
CU-21298827,RM,M,BROWN, larry,$116088,new%york,NY,
CU-72493586,RMS,M,BROWN, justin,$90481,corning,NY,
CU-35087056^,RR,M,BROWN, scott,$307135,albany,NY,
CU-80694339,RM,M,BROWN, brandon,$87481,fulton,NY,
CU-45933011@,RM,M,BROWN, benjamin,$346383,syracuse,NY,
CU-57116405,RM,M,BROWN, samuel,$205004,olean,NY,
CU-33341555@,RMS,M,BROWN, frank,$299976,plattsburgh,NY,
CU-20309590,RR,M,BROWN, gregory,$292724,batavia,NY,
CU-59601251,RM,M,BROWN, raymond,$106606,oswego,NY,
CU-62001407,RM,M,BROWN, alexander,$142262,fulton,NY,
CU-07114486,RMS,M,BROWN, patrick,$269233,rome,NY,
CU-54597454@,RMS,M,BROWN, jack,$292969,oneonta,NY,
CU-35717693,RMS,M,BROWN, dennis,$230756,new%york,NY,
CU-38779271,RMS,M,BROWN, jerry,$240740,yonkers,NY,
CU-34212099,RM,M,BROWN, tyler,$281276,cortland,NY,
CU-13236255,RR,M,BROWN, aaron,$268371,peekskill,NY,
CU-54780045,RR,M,BROWN, jose,$316928,rochester,NY,
CU-99669992,RMS,M,BROWN, henry,$288042,olean,NY,
CU-70045202,RMS,M,BROWN, adam,$232792,lackawanna,NY,
CU-74013291@,RR,M,BROWN, douglas,$257686,,NY,
CU-12783315,RMS,M,BROWN, nathan,$135877,rochester,NY,
CU-08561939,RMS,M,BROWN, peter,$97486,north%tonawanda,NY,
CU-51441346,RMS,M,BROWN, zachary,$303707,oneida,NY,
CU-86931864@,RM,M,BROWN, kyle,$97058,new%york,NY,
CU-21650667,RM,M,BROWN, walter,$124182,cohoes,NY,
CU-99530626,RM,M,BROWN, harold,$83546,glens%falls,NY,
CU-18101663@,RM,M,BROWN, jeremy,$142646,utica,NY,
CU-45555784,RMS,M,BROWN, ethan,$216108,gloversville,NY,
CU-49617625@,RMS,M,BROWN, carl,$184245,middletown,NY,
CU-94731291,RR,M,BROWN, keith,$288891,watertown,NY,
CU-04824020,RMS,M,BROWN, roger,$310111,gloversville,NY,
CU-18885655^,RR,M,BROWN, gerald,$123226,poughkeepsie,NY,
CU-29655946,RM,M,BROWN, christian,$89148,hudson,NY,
CU-32431916,RR,M,BROWN, terry,$261602,auburn,NY,
CU-33480266,RMS,M,BROWN, sean,$212728,yonkers,NY,
CU-97403734,RR,M,BROWN, arthur,$225087,troy,NY,
CU-96908474^,RMS,M,BROWN, austin,$315430,lackawanna,NY,
CU-66576100,RM,M,BROWN, noah,$266961,yonkers,NY,
CU-66437922^,RM,M,BROWN, lawrence,$150502,peekskill,NY,
CU-55268564@,RMS,M,BROWN, jesse,$177882,salamanca,NY,
CU-56693292,RMS,M,BROWN, joe,$54754,,NY,
CU-15995147,RMS,M,BROWN, bryan,$61494,north%tonawanda,NY,
CU-26289195@,RM,M,BROWN, billy,$56194,newburgh,NY,
CU-83331201@,RR,M,BROWN, jordan,$62572,albany,NY,
CU-06783306,RR,M,BROWN, albert,$306737,troy,NY,
CU-99843375^,RM,M,BROWN, dylan,$281268,hornell,NY,
CU-71418595^,RM,M,BROWN, bruce,$84836,batavia,NY,
CU-93810741@,RM,M,BROWN, willie,$288537,norwich,NY,
CU-46343489,RM,M,BROWN, gabriel,$205093,middletown,NY,
CU-13786671,RM,M,BROWN, alan,$196785,sherrill,NY,
CU-02592246,RM,M,BROWN, juan,$302814,new%rochelle,NY,
CU-21162565,RMS,M,BROWN, logan,$79729,ithaca,NY,
CU-10206707,RMS,M,BROWN, wayne,$56793,hornell,NY,
CU-09671866^,RMS,M,BROWN, ralph,$311379,cohoes,NY,
CU-87666360,RMS,M,BROWN, roy,$336409,auburn,NY,
CU-09631110,RR,M,BROWN, eugene,$188767,beacon,NY,
CU-75224178,RM,M,BROWN, randy,$146849,geneva,NY,
CU-08153499,RMS,M,BROWN, vincent,$340280,amsterdam,NY,
CU-19393365,RM,M,BROWN, russell,$284723,oswego,NY,
CU-47780867,RMS,M,BROWN, louis,$85553,mechanicville,NY,
CU-14441523,RR,M,BROWN, philip,$259445,new%york,NY,
CU-64319239,RMS,M,BROWN, bobby,$342976,rye,NY,
CU-85231439,RM,M,BROWN, johnny,$95163,north%tonawanda,NY,
CU-31562940,RM,M,BROWN, bradley,$275942,rochester,NY,
CU-34684002,RR,F,BROWN, mary,$101871,rochester,NY,
CU-46759269,RMS,F,BROWN, patricia,$176842,rochester,NY,
CU-50067547,RR,F,BROWN, jennifer,$188623,rochester,NY,
CU-61732124,RR,F,BROWN, linda,$154704,rochester,NY,
CU-95611499,RR,F,BROWN, elizabeth,$197455,rochester,NY,
CU-00216418,RR,F,BROWN, barbara,$108436,rochester,NY,
CU-82539778,RMS,F,BROWN, susan,$62991,rochester,NY,
CU-95853114,RR,F,BROWN, jessica,$167516,rochester,NY,
CU-59176317,RR,F,BROWN, sarah,$171792,rochester,NY,
CU-75251548,RMS,F,BROWN, karen,$56468,rochester,NY,
CU-56053141,RR,F,BROWN, nancy,$277887,rochester,NY,
CU-01138051,RM,F,BROWN, lisa,$253421,rochester,NY,
CU-39240083,RMS,F,BROWN, margaret,$243460,rochester,NY,
CU-83753667,RMS,F,BROWN, betty,$113630,rochester,NY,
CU-47543083,RR,F,BROWN, sandra,$110961,rochester,NY,
CU-98545470,RMS,F,BROWN, ashley,$37680,rochester,NY,
CU-20727886,RMS,F,BROWN, dorothy,$47343,rochester,NY,
CU-89418224,RM,F,BROWN, kimberly,$125118,rochester,NY,
CU-46896991,RM,F,BROWN, emily,$253114,rochester,NY,
CU-93268612,RM,F,BROWN, donna,$197381,rochester,NY,
CU-53166099,RMS,F,BROWN, michelle,$60125,rochester,NY,
CU-00225538,RMS,F,BROWN, carol,$257425,rochester,NY,
CU-33212182,RM,F,BROWN, amanda,$252921,rochester,NY,
CU-70551904,RM,F,BROWN, melissa,$173892,rochester,NY,
CU-98136815,RR,F,BROWN, deborah,$224923,rochester,NY,
CU-78725038,RR,F,BROWN, stephanie,$33341,rochester,NY,
CU-75143422,RM,F,BROWN, rebecca,$87908,rochester,NY,
CU-57597433,RMS,F,BROWN, laura,$38290,rochester,NY,
CU-03207750,RR,F,BROWN, sharon,$147129,rochester,NY,
CU-04120424,RR,F,BROWN, cynthia,$36272,rochester,NY,
CU-60165290,RM,F,BROWN, kathleen,$262137,rochester,NY,
CU-61666953,RR,F,BROWN, amy,$189895,rochester,NY,
CU-28688146,RMS,F,BROWN, shirley,$39296,rochester,NY,
CU-15523461,RR,F,BROWN, angela,$33854,rochester,NY,
CU-70664189,RR,F,BROWN, helen,$78770,rochester,NY,
CU-26516585,RR,F,BROWN, anna,$154786,rochester,NY,
CU-24766799,RR,F,BROWN, brenda,$213308,rochester,NY,
CU-80555424,RR,F,BROWN, pamela,$52809,rochester,NY,
CU-12678909,RMS,F,BROWN, nicole,$100614,rochester,NY,
CU-54440588,RR,F,BROWN, samantha,$199810,rochester,NY,
CU-72480838,RR,F,BROWN, katherine,$236099,rochester,NY,
CU-92766656,RMS,F,BROWN, emma,$61878,rochester,NY,
CU-46516010,RR,F,BROWN, ruth,$72781,rochester,NY,
CU-58893409,RMS,F,BROWN, christine,$206669,rochester,NY,
CU-96719385,RMS,F,BROWN, catherine,$95171,rochester,NY,
CU-16434305,RR,F,BROWN, debra,$158708,rochester,NY,
CU-08173137,RR,F,BROWN, rachel,$144952,rochester,NY,
CU-60032172,RR,F,BROWN, carolyn,$64772,rochester,NY,
CU-07824046,RR,F,BROWN, janet,$38817,rochester,NY,
CU-68665635,RR,F,BROWN, virginia,$148688,rochester,NY,
CU-30095910,RR,F,BROWN, maria,$42761,rochester,NY,
CU-65315953,RR,F,BROWN, heather,$62476,rochester,NY,
CU-87476311,RR,F,BROWN, diane,$157183,rochester,NY,
CU-85182773,RR,F,BROWN, julie,$202176,rochester,NY,
CU-94229932,RR,F,BROWN, joyce,$64265,rochester,NY,
CU-41617090,RR,F,BROWN, victoria,$128766,rochester,NY,
CU-46556905,RR,F,BROWN, kelly,$89034,rochester,NY,
CU-90473059,RR,F,BROWN, christina,$214995,rochester,NY,
CU-80881873,RMS,F,BROWN, lauren,$193125,rochester,NY,
CU-08770063,RMS,F,BROWN, joan,$209979,rochester,NY,
CU-96868742,RMS,F,BROWN, evelyn,$251790,rochester,NY,
CU-37087803,RR,F,BROWN, olivia,$153549,rochester,NY,
CU-57874358,RMS,F,BROWN, judith,$110773,rochester,NY,
CU-60624564,RR,F,BROWN, megan,$197864,rochester,NY,
CU-20169312,RMS,F,BROWN, cheryl,$75678,rochester,NY,
CU-43588026,RR,F,BROWN, martha,$232663,rochester,NY,
CU-72897753,RR,F,BROWN, andrea,$159456,rochester,NY,
CU-85562802,RR,F,BROWN, frances,$37995,rochester,NY,
CU-91855809,RM,F,BROWN, hannah,$66302,rochester,NY,
CU-66731188,RR,F,BROWN, jacqueline,$125749,rochester,NY,
CU-79341690,RR,F,BROWN, ann,$205866,rochester,NY,
CU-19258380,RR,F,BROWN, gloria,$39907,rochester,NY,
CU-10065717,RR,F,BROWN, jean,$216249,rochester,NY,
CU-51995786,RMS,F,BROWN, kathryn,$119624,rochester,NY,
CU-27477776,RM,F,BROWN, alice,$75482,rochester,NY,
CU-38856536,RR,F,BROWN, teresa,$160836,rochester,NY,
CU-08314612,RR,F,BROWN, sara,$189025,rochester,NY,
CU-96137228,RM,F,BROWN, janice,$229649,rochester,NY,
CU-13074389,RM,F,BROWN, doris,$103853,rochester,NY,
CU-80625227,RR,F,BROWN, madison,$141498,rochester,NY,
CU-17784525,RR,F,BROWN, julia,$290709,rochester,NY,
CU-15264536,RR,F,BROWN, grace,$102510,rochester,NY,
CU-48888753,RR,F,BROWN, judy,$187073,rochester,NY,
CU-09252320,RMS,F,BROWN, abigail,$168332,rochester,NY,
CU-96902773,RR,F,BROWN, marie,$227047,rochester,NY,
CU-38672657,RR,F,BROWN, denise,$185311,rochester,NY,
CU-54012320,RM,F,BROWN, beverly,$77563,rochester,NY,
CU-07709896,RR,F,BROWN, amber,$278755,rochester,NY,
CU-43447908,RR,F,BROWN, theresa,$138934,rochester,NY,
CU-20829790,RR,F,BROWN, marilyn,$135924,rochester,NY,
CU-61818701,RR,F,BROWN, danielle,$101604,rochester,NY,
CU-97725891,RR,F,BROWN, diana,$167581,rochester,NY,
CU-05146461,RM,F,BROWN, brittany,$70351,rochester,NY,
CU-59078779,RR,F,BROWN, natalie,$35535,rochester,NY,
CU-59241045,RM,F,BROWN, sophia,$234298,rochester,NY,
CU-43949258,RMS,F,BROWN, rose,$141553,rochester,NY,
CU-09086124,RR,F,BROWN, isabella,$158734,rochester,NY,
CU-85922939,RMS,F,BROWN, alexis,$36438,rochester,NY,
CU-36815980,RMS,F,BROWN, kayla,$129163,rochester,NY,
CU-12968440,RR,F,BROWN, charlotte,$165742,rochester,NY,
CU-08298386,RM,M,JONES, james,$347252,white%plains,NY,
CU-82351052,RM,M,JONES, john,$87748,new%rochelle,NY,
CU-90990622^,RM,M,JONES, robert,$156588,mechanicville,NY,
CU-73138490,RM,M,JONES, michael,$232605,troy,NY,
